Date,Close/Last,Volume,Open,High,Low
11/06/2019,94.48,4253384,95.68,96.6192,93.76
11/05/2019,95.44,2096385,95.36,96.04,95.28
11/04/2019,94.48,3043048,95.44,95.92,94.24
11/01/2019,93.52,3279478,91.60,94.08,91.52
10/31/2019,90.40,2764131,91.12,91.20,89.68
10/30/2019,91.76,2995104,92.56,92.56,90.88
10/29/2019,92.64,2198253,91.48,93.36,91.36
10/28/2019,93.20,2371638,94.72,95.04,92.80
10/25/2019,94.64,2064118,93.68,94.72,92.8544
10/24/2019,93.84,2023331,93.60,94.32,93.4392
10/23/2019,93.20,3237419,90.20,93.60,90.16
10/22/2019,90.72,2782350,90.48,91.52,89.92
10/21/2019,89.68,2206605,88.40,89.76,88.32
10/18/2019,89.76,2495216,90.72,91.08,89.20
10/17/2019,90.24,2209639,88.52,90.48,88.048
10/16/2019,89.12,2560411,88.08,89.84,88.08
10/15/2019,88.48,3116883,89.20,89.84,88.08
10/14/2019,89.44,2974474,89.28,89.72,88.24
10/11/2019,91.36,4610519,89.92,91.6808,89.92
10/10/2019,89.52,2662384,88.88,89.76,88.40
10/09/2019,87.92,2999428,89.44,89.68,87.44
10/08/2019,87.12,3059399,86.92,88.16,86.56
10/07/2019,88.32,2515126,89.12,90.24,87.84
10/04/2019,88.32,3501458,88.56,89.12,86.88
10/03/2019,87.44,3676880,86.64,87.84,85.12
10/02/2019,87.84,3566985,89.60,89.60,87.08
10/01/2019,89.52,3315106,91.12,91.44,88.56
09/30/2019,90.72,3176760,92.08,92.80,90.08
09/27/2019,93.28,3222683,92.56,94.7192,92.40
09/26/2019,94.40,2632501,93.44,94.52,92.48
09/25/2019,94.40,2705955,93.28,94.56,92.80
09/24/2019,95.20,3699161,96.96,97.1984,94.88
09/23/2019,97.68,2698018,97.12,97.92,96.32
09/20/2019,97.60,3016473,97.84,98.5248,96.64
09/19/2019,97.52,3822516,97.76,98.28,96.88
09/18/2019,96.80,4342795,97.04,98.144,96.08
09/17/2019,98.32,12375255,103.44,103.44,97.20
09/16/2019,102.64,10127498,99.92,105.28,99.60
09/13/2019,91.52,1759294,91.92,92.20,91.0664
09/12/2019,91.76,4467405,90.56,92.16,90.24
09/11/2019,93.44,4790673,95.92,96.40,92.64
09/10/2019,95.84,3195703,96.88,97.80,95.20
09/09/2019,96.64,2925376,95.36,96.80,95.16
09/06/2019,94.16,2792520,91.68,94.80,91.28
09/05/2019,93.60,3411114,94.40,96.08,93.20
09/04/2019,93.68,3644308,92.24,94.16,92.1584
09/03/2019,89.76,3508324,88.72,90.16,87.92
08/30/2019,91.68,3818589,93.92,94.08,90.80
08/29/2019,94.24,2845681,93.20,94.6408,93.16
08/28/2019,93.12,3798728,93.76,94.32,92.40
08/27/2019,91.36,3071539,89.92,91.68,89.36
08/26/2019,89.44,3261006,91.52,91.92,89.12
08/23/2019,89.52,4257204,89.84,91.12,88.60
08/22/2019,92.24,2724056,93.28,93.60,91.28
08/21/2019,92.88,3012189,94.72,94.96,92.40
08/20/2019,93.04,3081748,92.72,93.9536,91.76
08/19/2019,93.28,3050404,92.80,93.68,92.00
08/16/2019,91.20,2934804,91.04,91.52,90.24
08/15/2019,90.80,3768831,90.40,91.36,89.76
08/14/2019,91.52,5230790,91.68,92.16,89.84
08/13/2019,94.96,5984431,90.64,95.44,90.48
08/12/2019,90.88,3017348,90.96,91.52,90.08
08/09/2019,90.24,3621720,89.76,91.04,89.60
08/08/2019,87.68,2943329,86.88,87.92,86.32
08/07/2019,86.72,6763023,86.48,87.12,83.92
08/06/2019,89.12,3784239,91.44,91.52,88.72
08/05/2019,90.96,5893976,90.48,92.32,90.32
08/02/2019,91.84,4697245,92.68,92.8264,91.52
08/01/2019,90.48,7204323,94.96,95.04,88.96
07/31/2019,96.32,3487515,97.20,97.60,96.00
07/30/2019,96.64,2717495,94.72,96.76,94.56
07/29/2019,94.56,2837455,94.16,94.72,92.688
07/26/2019,93.20,2157044,93.12,93.68,92.40
07/25/2019,92.80,2486520,93.80,94.16,92.64
07/24/2019,92.72,4365505,94.48,95.60,91.772
07/23/2019,94.48,2235123,93.44,94.56,92.72
07/22/2019,93.44,3000224,92.96,93.6768,92.64
07/19/2019,93.36,3138533,92.56,93.5192,91.44
07/18/2019,92.48,4825066,94.32,94.40,90.96
07/17/2019,94.00,3774624,96.88,96.88,93.92
07/16/2019,96.56,4500139,98.96,99.76,94.88
07/15/2019,98.40,2717271,100.80,100.88,98.32
07/12/2019,100.16,1864223,100.08,100.64,99.52
07/11/2019,100.40,2230186,100.56,101.0008,99.84
07/10/2019,100.24,4188493,98.64,100.52,98.40
07/09/2019,96.32,1831984,95.84,96.40,95.3272
07/08/2019,95.44,3144796,95.96,97.0408,95.28
07/05/2019,95.60,2838280,94.88,95.92,94.56
07/03/2019,94.16,2461279,94.48,94.84,93.1824
07/02/2019,93.60,6164291,97.68,97.68,93.12
07/01/2019,98.24,3918919,99.52,99.56,96.848
06/28/2019,96.32,3607098,98.64,98.80,95.8528
06/27/2019,98.32,3304889,98.32,99.12,98.096
06/26/2019,98.32,4382434,98.32,99.44,98.00
06/25/2019,96.00,2896216,96.28,96.88,95.52
06/24/2019,96.08,3329024,95.60,96.32,94.16
06/21/2019,95.76,3071971,94.88,95.84,94.80
06/20/2019,94.80,5822444,93.52,95.20,93.04
06/19/2019,90.64,5144683,89.12,90.72,88.80
06/18/2019,90.00,4511600,87.92,90.48,87.68
06/17/2019,86.48,3940364,86.80,87.56,86.00
06/14/2019,87.52,3216364,87.36,88.32,86.88
06/13/2019,87.04,4366046,88.56,88.64,86.48
06/12/2019,85.12,4382648,87.04,87.20,84.56
06/11/2019,88.88,2360615,89.52,89.76,88.28
06/10/2019,88.88,2936625,89.84,90.80,88.3552
06/07/2019,89.84,3269396,87.76,90.40,87.60
06/06/2019,88.48,3949348,85.92,88.72,85.20
06/05/2019,86.16,5199919,88.08,88.16,84.24
06/04/2019,89.28,2809361,88.56,89.52,87.60
06/03/2019,87.92,4144103,90.40,90.5632,87.68
05/31/2019,88.80,5039956,91.60,92.28,88.32
05/30/2019,94.08,3688590,98.24,98.32,93.76
05/29/2019,97.92,4513234,96.24,98.24,94.64
05/28/2019,97.84,2925529,98.96,98.96,97.60
05/24/2019,97.84,2690883,97.76,97.92,95.6288
05/23/2019,96.72,5696453,98.96,98.96,95.36
05/22/2019,101.92,3444328,103.92,104.432,101.52
05/21/2019,105.04,1840013,104.88,105.36,104.40
05/20/2019,105.20,2682615,104.96,105.76,104.24
05/17/2019,104.64,2948458,105.28,106.04,104.2528
05/16/2019,105.12,2457741,104.80,105.92,104.64
05/15/2019,103.76,2752536,102.16,104.04,102.08
05/14/2019,102.96,2536021,102.72,103.56,102.48
05/13/2019,101.44,4848843,105.12,105.5288,101.12
05/10/2019,102.72,2353611,102.40,103.4056,102.2992
05/09/2019,102.48,2399019,102.56,102.96,101.4752
05/08/2019,103.12,2893745,102.24,103.84,102.00
05/07/2019,101.84,3743118,102.24,102.80,101.04
05/06/2019,104.56,4741503,102.32,104.84,102.3144
05/03/2019,102.96,3274225,102.96,104.08,102.80
05/02/2019,102.56,5288614,103.36,103.52,101.52
05/01/2019,105.76,3221471,106.24,106.44,104.48
04/30/2019,106.32,2090974,106.80,106.88,105.44
04/29/2019,105.84,2925881,105.20,106.00,104.4352
04/26/2019,104.72,5267573,107.04,107.12,103.68
04/25/2019,108.24,2194380,109.52,109.80,108.00
04/24/2019,109.44,1879180,110.48,110.56,109.28
04/23/2019,110.32,2312080,109.76,110.84,109.64
04/22/2019,109.36,2544766,108.88,109.76,108.80
04/18/2019,106.56,1548791,106.40,106.72,105.84
04/17/2019,106.24,1932400,107.04,107.12,106.08
04/16/2019,106.96,1677873,105.84,107.04,105.04
04/15/2019,105.92,1918904,105.84,106.312,105.12
04/12/2019,106.40,2251225,106.88,107.16,106.24
04/11/2019,106.16,2213705,106.72,107.04,105.44
04/10/2019,107.28,2107193,107.04,107.68,106.64
04/09/2019,106.64,3423958,106.80,107.0392,105.92
04/08/2019,107.20,2976069,105.84,107.28,105.84
04/05/2019,105.20,2279430,103.84,105.36,103.76
04/04/2019,103.36,2172100,103.84,104.32,102.88
04/03/2019,103.92,3037745,104.00,104.48,103.20
04/02/2019,104.08,2900808,103.04,104.32,102.80
04/01/2019,102.56,2856693,100.96,102.64,100.64
03/29/2019,100.00,2198631,100.48,100.48,99.36
03/28/2019,98.80,2586080,97.20,98.80,97.12
03/27/2019,98.72,2390415,99.92,100.08,97.76
03/26/2019,99.76,2047061,99.92,100.32,99.20
03/25/2019,98.00,2443055,97.44,98.64,96.64
03/22/2019,97.84,2838528,98.40,98.56,96.88
03/21/2019,99.52,1829196,99.84,100.40,99.12
03/20/2019,100.00,2443070,98.16,100.16,98.00
03/19/2019,98.24,1937959,99.04,99.28,97.8848
03/18/2019,98.48,2203409,97.84,98.96,97.64
03/15/2019,97.60,1952388,96.64,97.92,96.48
03/14/2019,97.76,2647041,97.76,98.16,97.0856
03/13/2019,97.52,3619091,96.40,97.68,96.24
03/12/2019,95.12,2048154,95.52,96.16,94.80
03/11/2019,94.88,2797016,94.96,95.20,94.16
03/08/2019,93.84,3694140,92.08,93.92,91.12
03/07/2019,94.48,2218719,94.64,94.88,94.0128
03/06/2019,94.00,3225233,93.68,94.312,92.64
03/05/2019,94.56,2589005,95.28,95.44,94.08
03/04/2019,94.40,2753276,94.72,95.28,93.44
03/01/2019,93.28,3916418,95.60,96.24,92.88
02/28/2019,95.60,1782493,95.36,95.944,94.80
02/27/2019,95.12,2687289,94.60,95.92,94.08
02/26/2019,93.04,2491861,92.88,93.60,92.32
02/25/2019,92.56,3523631,93.84,94.16,92.00
02/22/2019,95.60,1634733,96.00,96.48,95.44
02/21/2019,95.04,1653100,95.12,95.52,94.64
02/20/2019,95.44,2125695,93.84,96.16,93.76
02/19/2019,94.24,2636698,93.12,94.40,93.04
02/15/2019,93.68,2284396,92.88,93.84,92.584
02/14/2019,91.84,3391203,90.16,91.84,89.36
02/13/2019,90.72,2596095,90.40,91.7688,90.3512
02/12/2019,89.28,2223046,90.56,90.72,89.04
02/11/2019,88.08,2945594,86.72,88.48,86.16
02/08/2019,88.64,1734585,88.80,89.04,87.76
02/07/2019,88.56,2759623,90.08,90.32,87.0544
02/06/2019,90.56,2397308,89.68,91.28,89.056
02/05/2019,90.32,2735134,90.24,91.7808,89.84
02/04/2019,92.00,2478073,91.04,92.16,89.60
02/01/2019,93.04,2362224,91.20,93.52,91.12
01/31/2019,90.80,3441978,92.00,93.04,90.0848
01/30/2019,91.20,2574015,90.72,92.32,90.32
01/29/2019,89.28,2845549,88.96,90.60,88.96
01/28/2019,87.60,3611980,87.52,87.7416,86.24
01/25/2019,90.00,2216054,89.60,90.40,89.28
01/24/2019,89.36,2734391,88.48,89.84,88.24
01/23/2019,88.40,3627351,89.36,89.52,87.12
01/22/2019,88.96,4592455,88.72,89.2728,87.40
01/18/2019,90.48,5096744,88.96,90.96,88.3464
01/17/2019,88.24,4473098,87.04,88.80,86.16
01/16/2019,88.48,4093260,87.60,88.56,86.5696
01/15/2019,88.00,2986415,86.80,88.32,86.80
01/14/2019,85.52,3880938,86.48,87.44,85.04
01/11/2019,87.20,3573749,87.84,88.40,86.44
01/10/2019,88.80,2643096,87.12,89.12,86.80
01/09/2019,88.40,6142244,86.48,88.80,85.52
01/08/2019,84.00,3632225,83.44,84.3984,82.8792
01/07/2019,82.32,4028646,82.16,84.16,81.8528
01/04/2019,81.44,4864435,81.36,83.12,80.48
01/03/2019,79.60,4025834,79.92,80.08,77.24
01/02/2019,78.80,4127125,75.36,80.668,74.88
12/31/2018,77.28,3550726,77.04,77.64,75.52
12/28/2018,76.24,2849871,76.32,77.20,75.04
12/27/2018,76.96,4564618,76.72,77.1736,74.96
12/26/2018,79.20,5117990,74.00,79.36,73.84
12/24/2018,74.32,2699774,75.92,76.16,74.24
12/21/2018,76.56,4858513,76.96,78.24,76.32
12/20/2018,77.76,5513114,78.48,79.68,77.12
12/19/2018,80.16,4737801,79.76,81.60,79.36
12/18/2018,78.32,7031474,83.28,83.28,77.84
12/17/2018,83.60,5007681,87.12,87.28,83.28
12/14/2018,86.56,4473354,88.72,88.792,86.24
12/13/2018,89.68,6632896,85.92,90.16,85.72
12/12/2018,86.56,3280764,88.56,89.04,86.32
12/11/2018,87.60,2605791,88.32,88.7992,86.80
12/10/2018,86.00,3924610,86.96,88.22,85.60
12/07/2018,88.88,5410770,90.96,91.8048,88.60
12/06/2018,87.52,5734214,86.88,87.9992,84.80
12/04/2018,89.44,3391115,89.96,90.8016,89.20
12/03/2018,90.16,4070570,90.16,90.16,88.16
11/30/2018,85.84,5845821,85.04,87.40,84.08
11/29/2018,86.96,4138220,86.72,88.32,86.08
11/28/2018,85.28,6082446,86.80,88.32,84.80
11/27/2018,87.60,4507315,87.76,88.64,85.1528
11/26/2018,87.52,4875104,87.60,88.48,87.04
11/23/2018,86.64,6942045,87.04,87.52,85.52
11/21/2018,92.16,4777115,92.08,94.52,91.36
11/20/2018,90.16,8999008,94.64,95.20,89.3056
11/19/2018,97.12,4315885,95.04,97.44,93.56
11/16/2018,96.56,3791448,97.60,98.40,94.96
11/15/2018,95.84,4922723,95.92,97.24,95.44
11/14/2018,95.60,6926738,96.12,97.36,95.04
11/13/2018,93.52,10471050,99.36,99.84,92.92
11/12/2018,99.84,4352398,102.88,103.76,99.52
11/09/2018,101.60,3857170,101.20,102.72,100.56
11/08/2018,102.72,3424855,103.92,104.48,102.56
11/07/2018,104.48,3238500,106.08,106.48,103.80
11/06/2018,105.44,3700404,107.12,107.36,103.9384
11/05/2018,106.40,2450355,107.92,108.72,106.32
11/02/2018,106.48,3506994,107.36,108.12,106.20
11/01/2018,107.68,4504840,110.88,110.88,106.96
10/31/2018,110.32,3993506,111.92,113.00,110.168
10/30/2018,112.24,2458198,111.20,113.28,110.96
10/29/2018,112.88,2657739,114.00,114.24,112.32
10/26/2018,114.64,2714938,112.96,115.00,112.48
10/25/2018,113.68,1922003,113.44,114.64,113.28
10/24/2018,112.40,3349261,113.92,114.72,112.32
10/23/2018,112.32,5838901,114.88,115.12,111.44
10/22/2018,117.92,2179283,116.80,118.00,116.00
10/19/2018,117.76,2573629,117.44,118.40,117.04
10/18/2018,116.48,2988281,116.48,118.08,116.08
10/17/2018,118.56,3950474,120.40,120.472,117.52
10/16/2018,121.52,2307404,120.72,122.16,120.40
10/15/2018,121.04,2796415,120.96,121.368,119.76
10/12/2018,120.96,3332351,121.12,121.28,119.36
10/11/2018,119.60,3722890,121.76,122.12,119.12
10/10/2018,123.04,2254529,126.16,126.16,122.96
10/09/2018,126.56,2912189,126.24,127.20,125.12
10/08/2018,125.44,2473343,124.48,125.64,124.24
10/05/2018,125.52,3253288,125.76,127.04,124.80
10/04/2018,125.92,3300119,128.24,128.24,124.88
10/03/2018,128.64,3277673,126.80,129.92,125.36
10/02/2018,126.96,1999744,127.60,127.64,126.64
10/01/2018,127.60,3277189,124.00,128.04,123.56
09/28/2018,124.16,2314633,121.92,124.56,121.84
09/27/2018,122.08,1472361,122.08,122.16,121.20
09/26/2018,120.88,1382005,121.36,121.92,120.72
09/25/2018,122.16,2287213,122.56,122.88,121.44
09/24/2018,122.00,3085745,121.76,122.8456,121.36
09/21/2018,119.68,3544984,119.92,121.212,118.24
09/20/2018,118.40,1845965,120.16,120.36,118.24
09/19/2018,119.52,2179261,117.92,119.60,117.8408
09/18/2018,117.52,1832103,117.52,118.48,116.68
09/17/2018,115.76,1802908,116.88,117.28,115.36
09/14/2018,116.00,2044750,115.84,117.68,114.48
09/13/2018,115.92,2302996,116.88,117.36,115.12
09/12/2018,118.24,2329494,118.00,119.68,117.84
09/11/2018,116.80,1551268,114.16,117.04,113.84
09/10/2018,113.68,1242215,115.04,115.3592,113.3784
09/07/2018,114.24,1718588,113.04,114.32,112.5696
09/06/2018,114.40,1941538,115.68,115.92,112.80
09/05/2018,115.92,1608164,116.64,117.12,115.48
09/04/2018,116.64,1878141,118.80,118.96,116.24
08/31/2018,117.68,1375200,117.84,118.24,117.20
08/30/2018,118.00,1791548,117.52,118.64,117.12
08/29/2018,117.28,2210286,116.24,117.36,115.80
08/28/2018,115.44,1337525,116.08,116.08,114.80
08/27/2018,116.00,1357734,115.84,116.04,115.28
08/24/2018,115.44,1787899,116.00,116.64,114.88
08/23/2018,114.16,1440988,113.60,114.48,113.24
08/22/2018,114.16,2536913,113.04,114.56,112.44
08/21/2018,110.64,1214594,111.68,111.84,110.48
08/20/2018,110.08,2190294,109.52,110.40,109.24
08/17/2018,109.52,2552365,110.48,110.56,108.88
08/16/2018,109.04,2308614,108.56,109.20,108.16
08/15/2018,108.08,5820610,110.24,110.32,107.52
08/14/2018,111.92,2364744,113.76,113.84,111.12
08/13/2018,112.08,3422516,112.08,112.40,109.444
08/10/2018,112.64,2255189,112.08,112.96,111.9488
08/09/2018,111.04,2017994,111.76,112.24,110.96
08/08/2018,111.20,3609963,113.48,113.52,110.40
08/07/2018,114.88,1668283,115.44,115.8648,114.72
08/06/2018,114.48,2554459,115.20,116.32,114.40
08/03/2018,114.16,2062788,114.48,114.80,112.9144
08/02/2018,114.88,2169546,112.08,115.36,111.84
08/01/2018,112.72,2263844,112.72,113.76,111.92
07/31/2018,114.24,2030054,115.04,115.20,113.92
07/30/2018,116.32,2153770,116.72,117.12,116.16
07/27/2018,114.56,1882916,115.60,116.00,113.536
07/26/2018,115.76,1977911,114.72,116.32,114.72
07/25/2018,115.36,2686173,114.24,115.84,113.36
07/24/2018,113.84,2495126,112.88,114.80,112.88
07/23/2018,112.72,2936995,114.56,115.20,112.40
07/20/2018,113.20,2851186,113.44,113.80,112.56
07/19/2018,113.04,2766290,112.64,114.32,112.24
07/18/2018,112.80,2783191,110.80,112.88,110.24
07/17/2018,111.60,6805855,110.72,112.40,110.08
07/16/2018,111.52,3896309,113.60,113.84,110.88
07/13/2018,115.76,2398029,115.36,117.2808,115.16
07/12/2018,115.12,2937918,115.04,115.60,113.12
07/11/2018,114.48,4791379,119.04,120.24,113.7344
07/10/2018,120.56,1917484,120.88,121.36,119.84
07/09/2018,120.24,1611160,119.76,120.24,118.48
07/06/2018,119.68,2367798,117.36,119.84,117.28
07/05/2018,118.24,2736765,120.00,120.40,117.60
07/03/2018,119.36,2636365,121.52,122.00,117.84
07/02/2018,119.68,2692020,120.00,120.48,118.9728
06/29/2018,120.48,2701228,119.44,120.64,119.36
06/28/2018,118.88,3881300,117.84,119.92,117.52
06/27/2018,117.20,4304961,115.92,118.40,115.84
06/26/2018,114.16,4205154,111.28,114.4456,110.32
06/25/2018,110.16,3099630,112.08,112.40,109.84
06/22/2018,112.16,4122645,109.68,112.24,108.728
06/21/2018,106.48,2244680,105.12,107.28,104.96
06/20/2018,106.24,2538945,106.56,107.52,105.20
06/19/2018,105.12,1999333,104.80,105.68,104.08
06/18/2018,106.32,2217829,105.36,106.64,104.96
06/15/2018,104.40,3429174,107.52,107.52,104.32
06/14/2018,108.16,1667113,108.40,108.4968,107.20
06/13/2018,107.76,2182114,106.80,108.12,106.60
06/12/2018,107.20,2429343,106.72,107.88,106.64
06/11/2018,106.88,1835959,105.36,107.32,105.16
06/08/2018,106.16,1979229,106.48,107.1544,105.44
06/07/2018,106.80,1776009,105.68,106.88,105.568
06/06/2018,105.28,2115875,105.52,106.00,104.00
06/05/2018,105.76,2788500,104.24,106.08,104.00
06/04/2018,104.96,2478928,106.40,106.6736,104.48
06/01/2018,106.00,2868511,107.28,108.12,106.00
05/31/2018,108.40,3030339,108.64,110.28,107.68
05/30/2018,110.64,3014603,108.64,110.80,108.64
05/29/2018,108.08,3286993,108.56,108.80,106.64
05/25/2018,109.44,5069184,111.44,111.44,109.1968
05/24/2018,114.32,1930640,114.32,115.20,114.16
05/23/2018,116.08,1885715,116.24,116.64,115.12
05/22/2018,116.48,2457375,117.20,117.9192,116.40
05/21/2018,117.36,1681584,115.84,117.36,115.72
05/18/2018,115.44,1557260,115.52,116.00,114.96
05/17/2018,115.92,2148999,116.32,117.04,115.16
05/16/2018,115.68,1682248,114.72,115.84,114.40
05/15/2018,115.20,2236814,114.96,115.52,114.00
05/14/2018,115.04,2033018,114.40,115.20,114.28
05/11/2018,114.00,1758125,114.96,115.4008,113.92
05/10/2018,115.28,1952779,115.04,115.52,114.00
05/09/2018,114.96,2432978,114.16,115.28,114.08
05/08/2018,112.48,6603979,113.44,113.7464,109.24
05/07/2018,112.80,3589913,113.52,114.40,112.24
05/04/2018,112.72,2346524,110.64,113.04,110.6224
05/03/2018,110.56,1519099,109.04,110.7736,108.62
05/02/2018,109.36,1727711,108.48,110.04,108.08
05/01/2018,108.88,2010643,109.52,109.60,108.00
04/30/2018,110.40,3616221,108.96,112.00,108.80
04/27/2018,109.84,1598624,109.44,110.40,109.384
04/26/2018,110.16,2151596,110.64,110.72,109.36
04/25/2018,109.76,1707238,109.52,110.08,108.36
04/24/2018,109.44,2509204,110.80,112.00,109.0408
04/23/2018,111.36,2073303,108.88,111.52,108.40
04/20/2018,110.00,1478646,109.28,110.72,108.96
04/19/2018,110.16,2178349,111.60,112.00,109.7904
04/18/2018,111.04,3320926,109.60,111.20,109.12
04/17/2018,107.28,1643634,106.16,107.52,105.92
04/16/2018,107.04,1752065,107.92,107.992,106.7216
04/13/2018,108.40,1770183,108.40,109.12,108.00
04/12/2018,108.16,1853680,107.20,108.32,106.40
04/11/2018,107.60,3085294,106.40,108.7288,106.00
04/10/2018,106.00,2972411,104.16,106.16,104.16
04/09/2018,102.16,1601753,101.52,102.64,101.36
04/06/2018,100.08,3147073,102.40,102.76,99.76
04/05/2018,102.64,2151869,102.56,103.48,101.92
04/04/2018,102.56,2536975,100.40,102.64,100.16
04/03/2018,102.48,1146299,102.24,102.8792,101.76
04/02/2018,101.92,2413061,103.84,103.84,101.60
03/29/2018,104.72,2040523,103.92,105.28,103.52
03/28/2018,104.32,2372378,104.16,105.04,102.80
03/27/2018,104.64,2577048,106.24,106.32,104.28
03/26/2018,105.68,3121506,105.84,106.24,104.96
03/23/2018,106.24,2269751,104.72,106.40,104.64
03/22/2018,103.60,1959430,104.08,104.40,103.44
03/21/2018,105.44,2878263,103.68,105.68,103.44
03/20/2018,102.48,2281751,102.08,103.1944,101.68
03/19/2018,100.40,2854975,100.56,100.6288,99.12
03/16/2018,100.40,3485083,98.80,100.96,98.56
03/15/2018,98.72,1383985,98.80,99.32,98.32
03/14/2018,98.24,2319164,98.24,98.72,97.08
03/13/2018,97.92,3022553,98.48,99.9944,97.20
03/12/2018,98.96,2185121,99.28,99.52,97.76
03/09/2018,99.76,2423101,98.16,100.00,98.08
03/08/2018,97.20,2881111,98.56,98.64,96.64
03/07/2018,98.80,3119618,99.84,100.72,97.52
03/06/2018,100.56,2255265,100.96,101.08,100.04
03/05/2018,100.72,2456823,98.64,101.04,98.552
03/02/2018,98.96,2254714,97.76,98.96,96.80
03/01/2018,98.80,3237373,98.08,99.04,96.88
02/28/2018,98.96,3475436,101.68,102.08,98.72
02/27/2018,101.20,2128951,102.72,102.80,100.888
02/26/2018,102.88,1747928,101.84,103.32,101.4456
02/23/2018,102.16,2299849,100.88,102.56,100.76
02/22/2018,100.72,2411629,99.68,101.48,99.0656
02/21/2018,98.32,1422518,98.64,99.52,98.24
02/20/2018,99.12,2719723,99.36,100.4792,98.80
02/16/2018,99.04,2199660,98.16,99.52,97.76
02/15/2018,98.64,2405048,96.72,98.88,95.9112
02/14/2018,97.44,4467413,93.84,97.80,93.52
02/13/2018,94.96,2370136,94.32,95.432,93.68
02/12/2018,95.12,2038865,95.84,96.76,94.92
02/09/2018,94.88,5393895,96.88,97.12,93.192
02/08/2018,96.72,3407319,99.36,99.48,96.64
02/07/2018,98.96,4612659,101.76,102.48,98.24
02/06/2018,101.60,2954320,101.60,103.04,101.36
02/05/2018,102.16,3835051,104.24,104.56,101.84
02/02/2018,104.32,3591580,104.96,105.36,103.32
02/01/2018,105.92,2509151,104.64,106.08,104.24
01/31/2018,103.84,2657380,103.28,104.08,102.32
01/30/2018,103.20,4300994,103.52,103.60,102.72
01/29/2018,104.88,1975934,104.88,105.20,104.08
01/26/2018,105.92,3971980,104.88,106.32,104.80
01/25/2018,104.48,2094911,106.24,106.40,104.24
01/24/2018,105.76,3267301,103.52,105.84,103.28
01/23/2018,103.76,2073245,102.72,103.92,102.6248
01/22/2018,102.24,1866106,101.44,102.72,101.04
01/19/2018,101.76,2167358,101.44,101.924,100.888
01/18/2018,102.08,2075684,102.00,102.7992,101.60
01/17/2018,102.24,1992880,101.84,102.72,101.68
01/16/2018,102.08,2277795,102.48,102.88,101.44
01/12/2018,102.96,2833173,101.44,103.12,101.208
01/11/2018,101.60,2578790,102.08,103.36,101.60
01/10/2018,101.44,1821375,101.36,101.64,100.80
01/09/2018,100.56,2642139,99.28,101.12,98.96
01/08/2018,99.04,1227473,98.48,99.04,98.12
01/05/2018,98.48,1581158,98.24,98.64,97.68
01/04/2018,98.96,1479038,98.64,99.36,98.48
01/03/2018,98.72,2155258,97.36,98.84,97.36
01/02/2018,96.56,1497584,96.56,96.80,96.08
12/29/2017,96.08,1474681,96.16,96.72,95.84
12/28/2017,95.76,1545879,95.28,95.84,95.04
12/27/2017,95.36,1033771,95.44,95.68,94.96
12/26/2017,95.60,2199746,93.84,95.92,93.7952
12/22/2017,93.28,823693,92.64,93.52,92.64
12/21/2017,93.12,1391803,92.32,93.36,92.16
12/20/2017,92.88,1264716,92.32,92.96,91.84
12/19/2017,92.08,856010,91.84,92.08,91.60
12/18/2017,91.52,1633178,92.00,92.20,90.96
12/15/2017,91.68,1200736,91.76,91.92,91.16
12/14/2017,91.44,1133348,89.76,91.44,89.68
12/13/2017,90.64,2270366,91.68,91.82,90.40
12/12/2017,91.52,3098474,93.12,93.12,90.96
12/11/2017,92.80,1793416,92.32,92.88,91.968
12/08/2017,91.92,1178327,92.16,92.40,91.20
12/07/2017,90.64,1137035,90.16,90.88,90.068
12/06/2017,89.60,2415141,91.20,91.28,89.44
12/05/2017,92.32,1613271,91.76,92.68,91.68
12/04/2017,91.92,1516423,92.32,92.64,91.7752
12/01/2017,93.36,1768083,93.20,94.24,92.80
11/30/2017,91.76,2227370,92.40,92.64,90.9608
11/29/2017,91.76,2011663,92.64,93.28,90.84
11/28/2017,92.64,1013502,92.48,93.00,92.24
11/27/2017,92.72,1735046,93.20,93.40,92.08
11/24/2017,94.32,1174267,93.92,94.32,93.60
11/22/2017,92.80,2245071,92.40,92.96,91.76
11/21/2017,91.20,1526915,90.40,91.56,90.40
11/20/2017,90.24,1429745,90.16,90.32,89.20
11/17/2017,90.80,2047294,89.68,90.88,89.56
11/16/2017,88.56,1528111,88.56,89.36,88.24
11/15/2017,88.72,1721941,88.64,89.20,88.16
11/14/2017,89.04,2688431,90.80,90.88,88.64
11/13/2017,91.04,1732754,91.36,91.84,90.48
11/10/2017,91.36,1462624,91.84,92.16,90.88
11/09/2017,91.68,2457473,91.36,92.40,91.20
11/08/2017,91.28,4651823,91.52,93.04,90.64
11/07/2017,91.92,2236343,91.76,92.24,91.36
11/06/2017,92.08,3842458,89.52,92.5352,89.3608
11/03/2017,89.44,2355359,88.00,89.60,87.40
11/02/2017,87.92,1256528,87.20,88.04,86.968
11/01/2017,87.20,2644005,88.24,88.48,86.56
10/31/2017,87.44,1752888,86.80,87.68,86.64
10/30/2017,86.96,1573170,87.20,87.44,86.44
10/27/2017,86.72,3086504,84.48,86.80,84.40
10/26/2017,84.56,1917320,83.60,84.64,83.40
10/25/2017,83.84,2153874,83.84,84.16,83.36
10/24/2017,84.32,2295343,83.84,84.40,83.12
10/23/2017,83.36,1418269,83.76,83.92,82.96
